Идентификатор События;Тип События;Идентификатор Пользователя;Дата/Время;Источник ;Тип Устройства;Успешный ли звонок;Кол-во Просмотренных Страниц;Сумма заказа
c0cb7619-b6a5-48bd-ba54-a226454f6e1a;2;30273ac7-8874-4097-ba1f-84ff598af942;2024-03-22 21:50:00;Опера;;True;;
827eeb51-18af-4243-b742-0b953744c4da;3;30273ac7-8874-4097-ba1f-84ff598af942;2024-03-22 21:50:00;;;;;480279
2f88bea4-44e2-4e9d-af03-2b36a7807635;1;5b86f37c-78bc-417e-999f-f2c99758eb78;2024-03-22 21:50:00;Гугл;Десктоп;;58;
571ff684-9e3c-4cca-b925-627ebf444283;1;9cd0ba74-9364-49df-891a-ffe9b38f159b;2024-03-22 21:50:00;Опера;Планшет;;82;
d9833f0b-f742-4551-ba51-2a09aa3dea51;2;9cd0ba74-9364-49df-891a-ffe9b38f159b;2024-03-22 21:50:00;Инстаграмм;;False;;
06297eff-e5fe-4c7d-a474-bc5c5efd705c;1;980d9f0e-61bc-4711-b691-d758079b6fec;2024-03-22 21:50:00;Инстаграмм;Планшет;;79;
cac7b4a9-71a1-483c-b8ae-9bef05ac2b92;2;980d9f0e-61bc-4711-b691-d758079b6fec;2024-03-22 21:50:00;Инстаграмм;;False;;
451c7cb8-12f8-464e-b18a-8c0cb613a013;1;a2505fdd-5765-4a07-9a3e-bc09fbda499e;2024-03-22 21:50:00;Опера;Планшет;;48;
17381217-a23c-4105-95a2-4dc4dc412f1b;1;9ddb3f35-d063-494f-91d0-8a5e93a70f12;2024-03-22 21:50:00;Яндекс;Планшет;;52;
7b1f2dff-2671-4c2d-9569-406d36b31db5;1;d9acb089-96a4-48f7-9282-52ab1dec2a4c;2024-03-22 21:50:00;Яндекс;Планшет;;79;
22c39de2-b5f7-4e9a-a1a3-92ca6440e246;2;d9acb089-96a4-48f7-9282-52ab1dec2a4c;2024-03-22 21:50:00;Опера;;False;;
1195fe39-e0f3-4b4c-bdf0-79e624b526ce;1;41fcaf86-d5d6-4ced-aeac-d3c4dfbb637f;2024-03-22 21:50:00;Инстаграмм;Телефон;;64;
90ee2ace-0feb-43a6-a4de-6c60e9223711;2;41fcaf86-d5d6-4ced-aeac-d3c4dfbb637f;2024-03-22 21:50:00;Фейсбук;;False;;
25f34dfe-35bf-45fa-953d-47ae56e957f6;1;de1c6d76-acf8-47da-a5ce-1c956ecaedda;2024-03-22 21:50:00;Яндекс;Планшет;;26;
515fda81-ed52-4ad5-9e85-83b096bb2d09;2;de1c6d76-acf8-47da-a5ce-1c956ecaedda;2024-03-22 21:50:00;Опера;;False;;
d1b7081d-93be-4343-84e0-04453260ae41;1;519b737e-f35f-4a03-8084-9296077e01d6;2024-03-22 21:50:00;Яндекс;Планшет;;25;
692ee9a1-987e-476e-a68e-76d5f8a480c8;2;519b737e-f35f-4a03-8084-9296077e01d6;2024-03-22 21:50:00;Фейсбук;;True;;
a55c3383-e911-4060-91c4-7e8229382ed5;3;519b737e-f35f-4a03-8084-9296077e01d6;2024-03-22 21:50:00;;;;;7150250
48ed9114-c228-49d8-945e-e1d7e1639c65;1;51c584ea-e685-42ae-8794-0cf2ee1c644e;2024-03-22 21:50:00;Фейсбук;Телефон;;91;
2e8e0728-d6bc-4380-81f6-0f9f961009b9;2;51c584ea-e685-42ae-8794-0cf2ee1c644e;2024-03-22 21:50:00;Яндекс;;True;;
70efa963-9b5b-4b53-adb9-bf6c3467be12;3;51c584ea-e685-42ae-8794-0cf2ee1c644e;2024-03-22 21:50:00;;;;;1350647
def8f3d4-ff5e-426f-ab1c-cbf97b60e7d4;4;51c584ea-e685-42ae-8794-0cf2ee1c644e;2024-03-22 21:50:00;;;;;4850723
1126dfa2-8826-4cce-a703-46b8dc7d91eb;1;281c43a4-c2e8-4ec6-9d40-87d81af11c60;2024-03-22 21:50:00;Опера;Планшет;;23;
665a32e4-659e-4aec-94ce-4cf8f558802a;2;281c43a4-c2e8-4ec6-9d40-87d81af11c60;2024-03-22 21:50:00;Опера;;False;;
3753bb25-9c87-41c4-82af-6e0f84195034;1;04e4801c-6212-49e7-ac57-1bde50e933e2;2024-03-22 21:50:00;Инстаграмм;Десктоп;;20;
3f4d472d-e174-468e-9e4c-2743af94bccb;1;99f38f1f-9573-4219-a581-32e956c5e8d9;2024-03-22 21:50:00;Фейсбук;Планшет;;51;
2e3a98f0-fcd0-4282-b733-cc67191b3796;1;a337ca8a-6ba5-46cc-bee2-e5231cc8f87e;2024-03-22 21:50:00;Гугл;Десктоп;;53;
0cdcbe7f-53a6-4b29-b308-cf052ebc75d2;2;a337ca8a-6ba5-46cc-bee2-e5231cc8f87e;2024-03-22 21:50:00;Гугл;;True;;
8f867977-08c0-4b49-8ab1-1eb0bba84d86;3;a337ca8a-6ba5-46cc-bee2-e5231cc8f87e;2024-03-22 21:50:00;;;;;8030496
16e08ce0-b065-4780-81d7-6ebe44af6885;1;65a413e7-99c9-4898-8a6d-cc5b3b08625e;2024-03-22 21:50:00;Яндекс;Телефон;;14;
60820f78-3055-4891-a9e8-8838b318639e;2;65a413e7-99c9-4898-8a6d-cc5b3b08625e;2024-03-22 21:50:00;Гугл;;False;;
836f7a94-d41f-41c1-9bfd-52a41f00ca52;1;176aa120-8c85-41b6-a1c8-c1404d9792a6;2024-03-22 21:50:00;Инстаграмм;Планшет;;88;
604db799-e759-4565-a824-412d4a2481b3;2;176aa120-8c85-41b6-a1c8-c1404d9792a6;2024-03-22 21:50:00;Инстаграмм;;True;;
f37e706d-389d-4cc8-a4bc-03ae6d7b401e;3;176aa120-8c85-41b6-a1c8-c1404d9792a6;2024-03-22 21:50:00;;;;;2030030
9a958857-f31c-49ea-9af1-882465c840a2;4;176aa120-8c85-41b6-a1c8-c1404d9792a6;2024-03-22 21:50:00;;;;;5216945
4093349f-a0ee-4222-b875-6f2560bc7065;1;9c94d9a9-3264-4bf5-908a-b0a803e3c1ce;2024-03-22 21:50:00;Инстаграмм;Планшет;;70;
f8cb2549-d0cb-4641-82bb-957c47416330;1;5c8a8e74-6bcb-42cc-b450-d97e375dcae6;2024-03-22 21:50:00;Фейсбук;Планшет;;60;
2efee5a8-4908-4b19-b4a6-06a8cb140924;2;5c8a8e74-6bcb-42cc-b450-d97e375dcae6;2024-03-22 21:50:00;Гугл;;False;;
7be81dac-2b05-45ed-aafa-2921fe2d46d8;1;ed70844f-c86c-472c-81bd-f5011056bcaf;2024-03-22 21:50:00;Фейсбук;Планшет;;1;
cf413d5f-1f6f-4f94-ba48-681b8355ad7a;2;ed70844f-c86c-472c-81bd-f5011056bcaf;2024-03-22 21:50:00;Яндекс;;False;;
8bc4a5a2-90f2-4eac-95cb-0095b2e586ac;1;125c309b-c881-4a4a-bbfc-3a2582279060;2024-03-22 21:50:00;Гугл;Десктоп;;36;
5f7e60d2-7e15-4fcb-b55d-9743db742e90;2;125c309b-c881-4a4a-bbfc-3a2582279060;2024-03-22 21:50:00;Опера;;True;;
9f12d69c-4f02-4467-8b12-38dc90f00634;3;125c309b-c881-4a4a-bbfc-3a2582279060;2024-03-22 21:50:00;;;;;2673501
5af67b1e-9cc6-4e2a-b617-9504bb5a87a0;4;125c309b-c881-4a4a-bbfc-3a2582279060;2024-03-22 21:50:00;;;;;646134
2130668e-623b-4d36-9116-f1be23d277ed;1;cde6c607-f133-4c4f-b00d-dd8a9dd4533d;2024-03-22 21:50:00;Опера;Телефон;;45;
8948f2e7-2802-4fd8-bb12-34bba277e26c;2;cde6c607-f133-4c4f-b00d-dd8a9dd4533d;2024-03-22 21:50:00;Опера;;False;;
d273dead-370d-4d6c-884a-cc5b59b13f10;1;2baba728-3035-42b1-9254-d92fe012882e;2024-03-22 21:50:00;Опера;Телефон;;39;
e599ef8e-f259-4b7f-9b19-54d75c1bef9d;1;5fc3c036-5345-402d-8ace-eda81755e9c7;2024-03-22 21:50:00;Фейсбук;Планшет;;87;
11d10b2a-efef-495c-a841-8158be049fdd;2;5fc3c036-5345-402d-8ace-eda81755e9c7;2024-03-22 21:50:00;Гугл;;False;;
9d1c9efa-b644-40a0-9d2e-ab90594d15c9;1;8abc0b88-1c5f-4c0f-8b1b-f65ec5061705;2024-03-22 21:50:00;Гугл;Планшет;;59;
d223a32a-703a-447a-8e38-cfaf5ca35103;2;8abc0b88-1c5f-4c0f-8b1b-f65ec5061705;2024-03-22 21:50:00;Фейсбук;;True;;
9ee72d86-97a5-488b-a0af-a261ffae19ed;3;8abc0b88-1c5f-4c0f-8b1b-f65ec5061705;2024-03-22 21:50:00;;;;;1648730
31fae1c9-082d-487d-aecd-751322d7e0b6;1;87be1574-df4b-4410-a052-018ab39b6e4f;2024-03-22 21:50:00;Фейсбук;Планшет;;56;
2f0d51b8-bfda-472a-a2d7-51740e495499;2;87be1574-df4b-4410-a052-018ab39b6e4f;2024-03-22 21:50:00;Яндекс;;True;;
0d6ecf20-c82e-4b32-a1cc-844ff9560c28;3;87be1574-df4b-4410-a052-018ab39b6e4f;2024-03-22 21:50:00;;;;;6432363
4e924eed-1956-4765-a221-8b5d24d3abf8;4;87be1574-df4b-4410-a052-018ab39b6e4f;2024-03-22 21:50:00;;;;;783160
95bc4eb1-288c-4c50-94a3-77354b3b064e;1;0f887172-b467-4e19-8df6-178d784349d3;2024-03-22 21:50:00;Инстаграмм;Планшет;;44;
281fdd98-0408-401f-a077-01e13af0bc06;2;0f887172-b467-4e19-8df6-178d784349d3;2024-03-22 21:50:00;Инстаграмм;;False;;
b0352c42-90c4-40a9-9053-81491d80db60;1;fe7feb61-fc06-4f43-9280-526eec9cf87d;2024-03-22 21:50:00;Опера;Телефон;;68;
be7d4c1b-fab6-408a-8530-9888b4dcbe66;1;878f4306-e3b3-4608-a768-03d0cfebf138;2024-03-22 21:50:00;Опера;Телефон;;77;
46426649-705e-4fc5-8a8e-5761a89787c4;2;878f4306-e3b3-4608-a768-03d0cfebf138;2024-03-22 21:50:00;Инстаграмм;;False;;
49794808-2165-4b4a-a380-2638d3268f35;1;8757c8bb-b5e7-4760-9052-f5e69fea2576;2024-03-22 21:50:00;Инстаграмм;Телефон;;68;
d986dc59-284b-458e-a6f8-e549ecccaf17;2;8757c8bb-b5e7-4760-9052-f5e69fea2576;2024-03-22 21:50:00;Фейсбук;;False;;
1d73aa86-1362-42dc-a0ee-ef92570ccb6e;1;8fc097ce-eb0c-449a-9f76-bfd010787a46;2024-03-22 21:50:00;Гугл;Десктоп;;37;
b4a2a19e-dc6e-4eba-9924-7a290aa3a55b;2;8fc097ce-eb0c-449a-9f76-bfd010787a46;2024-03-22 21:50:00;Инстаграмм;;True;;
3351b4be-ccc1-484b-8d81-a02a323635cc;3;8fc097ce-eb0c-449a-9f76-bfd010787a46;2024-03-22 21:50:00;;;;;9123183
57d7f34e-d57f-4521-ba7a-fa93e0a64728;4;8fc097ce-eb0c-449a-9f76-bfd010787a46;2024-03-22 21:50:00;;;;;1023150
5a7e9df2-c956-4862-8ab4-577ea55f9590;1;fc58ba14-5766-473b-b51f-a340ec6a8f15;2024-03-22 21:50:00;Гугл;Десктоп;;34;
b61b0132-d9cb-40e7-aaac-06f6a3b04f5d;2;fc58ba14-5766-473b-b51f-a340ec6a8f15;2024-03-22 21:50:00;Яндекс;;False;;
a49aac76-c3fc-45d2-86a0-892bd16f4388;1;e0494263-3dba-4915-b502-bf6260f1069e;2024-03-22 21:50:00;Гугл;Десктоп;;44;
32e88a5c-6f20-4afe-b257-b5fcf90f6277;2;e0494263-3dba-4915-b502-bf6260f1069e;2024-03-22 21:50:00;Инстаграмм;;False;;
e7f94fe3-491c-4258-b1ac-f0163c0d75c4;1;a23c512d-de95-4fb8-9edd-e6da2430bd78;2024-03-22 21:50:00;Гугл;Телефон;;15;
a5318c85-506f-41a6-a0be-9fc76752c8f6;2;a23c512d-de95-4fb8-9edd-e6da2430bd78;2024-03-22 21:50:00;Яндекс;;False;;
8cfc7e96-dd3c-4a7f-a2d1-698860edf8c5;1;95491c51-bbab-48cf-b8de-b0c413b4744d;2024-03-22 21:50:00;Яндекс;Телефон;;54;
495775e2-4ba2-4f68-b2cf-3f93a0b253ab;2;95491c51-bbab-48cf-b8de-b0c413b4744d;2024-03-22 21:50:00;Яндекс;;False;;
884664f1-f658-40c0-b2fa-6c398f15be20;1;94633efc-bcc9-472f-8af6-c03e0b930dd7;2024-03-22 21:50:00;Опера;Телефон;;92;
dad411ce-3e85-4880-8892-4b8766baf4a3;2;94633efc-bcc9-472f-8af6-c03e0b930dd7;2024-03-22 21:50:00;Опера;;False;;
980d1ac6-a1b1-4380-8f65-dcec3a94c852;1;39f01735-b348-46c1-8940-63af319263a7;2024-03-22 21:50:00;Опера;Планшет;;67;
636c6514-05c5-4fc1-9e37-03232b155ab3;2;39f01735-b348-46c1-8940-63af319263a7;2024-03-22 21:50:00;Опера;;False;;
e532a902-8776-476d-ac96-177858930102;1;e7f150ca-30a7-41d0-953e-60c8c74a602e;2024-03-22 21:50:00;Инстаграмм;Телефон;;52;
3a49f0f5-0cad-4c0c-bce8-d34671038af5;1;47592e3b-e11c-48bd-85fe-efbc4cba700f;2024-03-22 21:50:00;Яндекс;Десктоп;;85;
2d074b3e-db36-40ee-ac1d-bee5e6e99e10;2;47592e3b-e11c-48bd-85fe-efbc4cba700f;2024-03-22 21:50:00;Гугл;;False;;
0bb58636-2194-4cf8-897a-d27eda0d2238;1;31e608b0-4ba2-4ebd-93a7-92a32c6398c7;2024-03-22 21:50:00;Фейсбук;Планшет;;18;
f612f3f6-fbf0-4aef-a077-12b3df948c13;1;45556f24-a06c-42aa-9b8b-db7d4ca01ae7;2024-03-22 21:50:00;Инстаграмм;Десктоп;;35;
c8305a85-e13d-4459-a512-50d5ca4264f6;2;45556f24-a06c-42aa-9b8b-db7d4ca01ae7;2024-03-22 21:50:00;Яндекс;;True;;
2fc77ec9-30dd-44ab-9a4d-5144fe8c663a;3;45556f24-a06c-42aa-9b8b-db7d4ca01ae7;2024-03-22 21:50:00;;;;;6751239
62d8e7d5-6e45-4088-85a2-4d66efdeab37;1;89ce27ed-f197-4d63-acb7-6f5c96871f1c;2024-03-22 21:50:00;Фейсбук;Планшет;;21;
d8d5f46a-4587-4172-87a1-55eb9875e6fa;2;89ce27ed-f197-4d63-acb7-6f5c96871f1c;2024-03-22 21:50:00;Фейсбук;;False;;
f9177335-8a51-4d80-8369-ffc42f9e8139;1;46ecec85-43e2-41ef-b95b-db03cc101a6a;2024-03-22 21:50:00;Опера;Телефон;;28;
7c96e4a9-bdb8-4e0b-b468-0e6360646e3a;2;46ecec85-43e2-41ef-b95b-db03cc101a6a;2024-03-22 21:50:00;Яндекс;;True;;
0da6b7cc-c045-42b8-8973-1fbd79807e5f;3;46ecec85-43e2-41ef-b95b-db03cc101a6a;2024-03-22 21:50:00;;;;;9747778
b77cc206-9062-4f77-a172-82fa4a77c68c;1;a298df0b-1760-4070-94ed-70ead1e78a61;2024-03-22 21:50:00;Фейсбук;Десктоп;;42;
95d5ab39-05f2-4abf-a746-b76af356a065;2;a298df0b-1760-4070-94ed-70ead1e78a61;2024-03-22 21:50:00;Яндекс;;False;;
dd2109a5-57b8-4672-9f17-34f6885f6e52;1;8628c5a7-34bd-402b-9f96-97e5638b6848;2024-03-22 21:50:00;Инстаграмм;Десктоп;;93;
5c88e525-19f0-4b60-9fcc-0ef03a8bd090;2;8628c5a7-34bd-402b-9f96-97e5638b6848;2024-03-22 21:50:00;Фейсбук;;True;;
4f3701c6-2059-4486-b39f-99234797adfe;3;8628c5a7-34bd-402b-9f96-97e5638b6848;2024-03-22 21:50:00;;;;;2310868
a0f794a0-326e-455f-be00-2694b910022b;4;8628c5a7-34bd-402b-9f96-97e5638b6848;2024-03-22 21:50:00;;;;;8075073
7747f627-77ed-41ec-ad11-9183c47b4970;1;09a5a110-16dc-49a7-a971-70bed15895b5;2024-03-22 21:50:00;Фейсбук;Десктоп;;34;
54a83dfd-fccb-45cc-b00e-14611692796a;2;09a5a110-16dc-49a7-a971-70bed15895b5;2024-03-22 21:50:00;Гугл;;False;;
5dc43217-d333-4020-a8ff-8f1d1e95045b;1;edd6e1da-d047-47ed-a3ff-90610c38a256;2024-03-22 21:50:00;Инстаграмм;Телефон;;64;
fab3c25c-d120-411b-87bf-2c51bd85da27;2;edd6e1da-d047-47ed-a3ff-90610c38a256;2024-03-22 21:50:00;Опера;;True;;
25fdbc7b-2da4-460f-b0fb-a54b7a6145a2;3;edd6e1da-d047-47ed-a3ff-90610c38a256;2024-03-22 21:50:00;;;;;2802704
5bd36885-f032-4a8c-9eec-8dec870a1a6f;1;e3b42bde-8a3e-4aae-ab1d-bff7e1e8d260;2024-03-22 21:50:00;Яндекс;Телефон;;25;
9304869f-a65f-41bb-b814-eca7a65b4d5d;2;e3b42bde-8a3e-4aae-ab1d-bff7e1e8d260;2024-03-22 21:50:00;Опера;;True;;
85871daf-4a96-479a-bc07-85958d7d0d2a;3;e3b42bde-8a3e-4aae-ab1d-bff7e1e8d260;2024-03-22 21:50:00;;;;;9442542
29e54884-f1bb-4564-bbcd-5933747ca62e;1;c6b59f6a-09ec-4d2f-9d16-672aeb151ba7;2024-03-22 21:50:00;Инстаграмм;Десктоп;;28;
db083e3c-e708-4598-b7d3-256ecac7744d;1;4849a75e-bf2f-407e-a810-49545303c324;2024-03-22 21:50:00;Гугл;Телефон;;73;
670e21b3-fb94-44e6-8f44-aceff4d5bf2d;2;4849a75e-bf2f-407e-a810-49545303c324;2024-03-22 21:50:00;Яндекс;;True;;
8e34eb91-b9ae-45aa-8cdf-fb91a9fd6cc0;3;4849a75e-bf2f-407e-a810-49545303c324;2024-03-22 21:50:00;;;;;4483654
c36e6885-f13e-4257-bb32-ac98b22bea22;1;83d4accd-487e-4a2e-981d-5386a8af4ce0;2024-03-22 21:50:00;Фейсбук;Телефон;;55;
32788b9d-54a8-42b1-b65f-041a8631f4b3;1;18d59dda-fa9f-4f22-92ae-7cb82bf8c3fb;2024-03-22 21:50:00;Опера;Телефон;;56;
c5ff7670-2a8b-47b9-8e3f-47c3da07c83b;2;18d59dda-fa9f-4f22-92ae-7cb82bf8c3fb;2024-03-22 21:50:00;Опера;;True;;
3b6a5d7f-4ef9-4729-a4d9-8c13aee13d33;3;18d59dda-fa9f-4f22-92ae-7cb82bf8c3fb;2024-03-22 21:50:00;;;;;259348
faf7c340-8bf1-44ff-92e7-2875899ec5e4;1;ed0bb19d-07e7-4cde-a85b-d42e0a666503;2024-03-22 21:50:00;Фейсбук;Телефон;;100;
2c5f7f7f-1d1c-4f3c-a03e-45040ad8b500;2;ed0bb19d-07e7-4cde-a85b-d42e0a666503;2024-03-22 21:50:00;Яндекс;;False;;
3f50ea1f-8eac-4762-9363-dccbc5b8e719;1;1913ed37-334b-445c-8994-b5ccc67c0ce6;2024-03-22 21:50:00;Гугл;Десктоп;;25;
0d7a33e6-c981-4c17-9165-afd49f526acf;2;1913ed37-334b-445c-8994-b5ccc67c0ce6;2024-03-22 21:50:00;Фейсбук;;True;;
5b3d0b94-49ea-4189-be42-a2ecdfdb0a8b;3;1913ed37-334b-445c-8994-b5ccc67c0ce6;2024-03-22 21:50:00;;;;;6520473
1cbab2dc-149b-4645-b9ec-5be9bf44d460;1;be231693-6c9d-4a9e-ad3e-6c05c5c12014;2024-03-22 21:50:00;Гугл;Планшет;;13;
8ceda5e5-ffc1-49dc-ba54-3a4aad9e8ae4;1;46d943f0-6fb3-47a5-825e-82b713841d23;2024-03-22 21:50:00;Яндекс;Телефон;;38;
33f902c0-190f-4bd8-9cda-b21a62ca80c7;2;46d943f0-6fb3-47a5-825e-82b713841d23;2024-03-22 21:50:00;Яндекс;;True;;
02815d04-4ed4-49dd-8797-1b1f0cf17b53;3;46d943f0-6fb3-47a5-825e-82b713841d23;2024-03-22 21:50:00;;;;;8512923
36e9ff28-f416-412d-bf1f-9896fffb0612;1;ccfa2a4e-143b-485e-be75-9e9ff2341019;2024-03-22 21:50:00;Гугл;Десктоп;;86;
cd84ad51-08b0-46c2-9a10-c3ebbd7354a8;2;ccfa2a4e-143b-485e-be75-9e9ff2341019;2024-03-22 21:50:00;Гугл;;True;;
bef420eb-78c9-4f72-92f1-9c70814bbce7;3;ccfa2a4e-143b-485e-be75-9e9ff2341019;2024-03-22 21:50:00;;;;;2668847
6675cfef-d91e-4189-bbe4-150ce0daefe3;1;5da05fd0-1785-40c8-a42f-8d48eec2b310;2024-03-22 21:50:00;Яндекс;Планшет;;74;
f37b0503-83f9-4180-b3f3-f9dd3959517b;2;5da05fd0-1785-40c8-a42f-8d48eec2b310;2024-03-22 21:50:00;Яндекс;;False;;
4ed706f1-be6a-429b-b44e-db7e59ace8ad;1;c9359a4a-0f23-4da4-8130-69025a004689;2024-03-22 21:50:00;Фейсбук;Телефон;;52;
f27bba01-39a0-4ddd-8c50-ce8626b2ed83;1;42702834-e940-45d7-b191-2bf6a828817f;2024-03-22 21:50:00;Фейсбук;Планшет;;37;
169c8e4d-99c3-47f4-89d9-e7edd2ec2863;2;42702834-e940-45d7-b191-2bf6a828817f;2024-03-22 21:50:00;Гугл;;False;;
e899fd95-d213-4e67-90a3-63409c915a12;1;e0c117ea-afcc-4236-b6a7-ce04e5ce107f;2024-03-22 21:50:00;Опера;Десктоп;;11;
8c5aeec5-995e-4ef1-aee4-cd2ae63a0cc1;1;d72bde59-9717-4139-a592-c2f0de8512c7;2024-03-22 21:50:00;Инстаграмм;Телефон;;32;
476aa99a-9c91-4c74-8f38-f2095bc39f80;2;d72bde59-9717-4139-a592-c2f0de8512c7;2024-03-22 21:50:00;Инстаграмм;;True;;
2be59809-51cc-4788-9aaa-927ae8bac35e;3;d72bde59-9717-4139-a592-c2f0de8512c7;2024-03-22 21:50:00;;;;;2007691
a2274b7d-34aa-488c-9a03-b9a329276e55;1;bdb38d22-6382-495d-b88e-fb5bd058fb0e;2024-03-22 21:50:00;Инстаграмм;Телефон;;83;
328d6ac4-d5ee-4961-9697-5bdde2586d72;2;bdb38d22-6382-495d-b88e-fb5bd058fb0e;2024-03-22 21:50:00;Фейсбук;;True;;
79bc9cd3-b6e0-42e8-b083-a4b88af7fe7f;3;bdb38d22-6382-495d-b88e-fb5bd058fb0e;2024-03-22 21:50:00;;;;;5134626
23bca67f-83f6-4164-a814-0a9cc5e8ec95;4;bdb38d22-6382-495d-b88e-fb5bd058fb0e;2024-03-22 21:50:00;;;;;7157965
359c8e91-eca0-4eca-9553-e392195f7119;1;ea788c13-eef6-4109-a86b-484cb48fa855;2024-03-22 21:50:00;Инстаграмм;Десктоп;;63;
39e908db-434e-497e-8e29-924b5d2cc9bd;1;24aa98ce-57ba-4d22-b28e-0e477259cff6;2024-03-22 21:50:00;Инстаграмм;Планшет;;67;
d06c9a5f-0e0a-41bb-93e8-84e97094f326;2;24aa98ce-57ba-4d22-b28e-0e477259cff6;2024-03-22 21:50:00;Инстаграмм;;True;;
b916feb6-45fe-47ce-a59e-d8688efe619d;3;24aa98ce-57ba-4d22-b28e-0e477259cff6;2024-03-22 21:50:00;;;;;7749330
3b21c173-76a2-4c9c-a1d6-009408f48e7b;1;ba22dc6b-3b22-4048-b133-1c13ad1521fa;2024-03-22 21:50:00;Фейсбук;Телефон;;50;
7ca81f54-7556-446d-b0de-aad67a6bc506;2;ba22dc6b-3b22-4048-b133-1c13ad1521fa;2024-03-22 21:50:00;Опера;;True;;
67bf99eb-3958-4e6e-89af-3538de4e59c5;3;ba22dc6b-3b22-4048-b133-1c13ad1521fa;2024-03-22 21:50:00;;;;;3200927
07b1e2ce-5813-40dd-921b-f7f525f11387;1;e229ffff-bf57-4aab-a43f-94833bd7c983;2024-03-22 21:50:00;Фейсбук;Планшет;;15;
9bbe6b25-849f-4664-9f68-72d57c4a5f3c;2;e229ffff-bf57-4aab-a43f-94833bd7c983;2024-03-22 21:50:00;Инстаграмм;;False;;
74c3a6a3-0521-44f4-ae18-b8ca21115414;1;272f6422-95fb-4296-920c-ac87326ea6cd;2024-03-22 21:50:00;Гугл;Десктоп;;17;
e8c8e2ab-c5f1-40db-a1ec-66e53935f3fe;2;272f6422-95fb-4296-920c-ac87326ea6cd;2024-03-22 21:50:00;Фейсбук;;True;;
a4536b49-b7ce-4eb2-948e-db3f77020df9;3;272f6422-95fb-4296-920c-ac87326ea6cd;2024-03-22 21:50:00;;;;;5426002
020bcf2b-7430-4a31-910e-ba55cd010367;1;61f51760-f630-48ac-9e63-3d5b96d09535;2024-03-22 21:50:00;Инстаграмм;Десктоп;;77;
6f0978ae-7113-416a-a9c1-53029e7105ea;2;61f51760-f630-48ac-9e63-3d5b96d09535;2024-03-22 21:50:00;Яндекс;;True;;
12989717-a3b8-41d0-94cb-04c66ed3fcca;3;61f51760-f630-48ac-9e63-3d5b96d09535;2024-03-22 21:50:00;;;;;2796235
98c0f336-12b6-4083-8087-78d367bb015c;1;4b977471-2267-42cd-8ceb-b4b1b48cf93b;2024-03-22 21:50:00;Яндекс;Телефон;;11;
5cc2de66-ee9c-448b-b3bd-413b3464dbc1;1;c4957191-23dc-4555-9ce4-64ceffa4c6af;2024-03-22 21:50:00;Опера;Десктоп;;91;
6dde562c-026d-47ca-9a3a-f7229895c26d;2;c4957191-23dc-4555-9ce4-64ceffa4c6af;2024-03-22 21:50:00;Инстаграмм;;False;;
6454b399-ff7c-4d21-8598-1c1220063a2f;1;e732989c-8dba-4474-b99e-9eff2c2a602e;2024-03-22 21:50:00;Инстаграмм;Десктоп;;47;
c898da05-623d-4aab-8b00-35ec6ea57ffb;2;e732989c-8dba-4474-b99e-9eff2c2a602e;2024-03-22 21:50:00;Гугл;;True;;
eed1f187-2a0b-40c8-a08f-3d5a5609fded;3;e732989c-8dba-4474-b99e-9eff2c2a602e;2024-03-22 21:50:00;;;;;9598565
05fc5fa4-c0c5-402b-919e-09bb2f5f2f56;4;e732989c-8dba-4474-b99e-9eff2c2a602e;2024-03-22 21:50:00;;;;;7259093
cb68afdc-8239-43e4-a7cc-1e0e5a4460cf;1;948aa730-90be-475c-bb74-6d22cfbc3513;2024-03-22 21:50:00;Гугл;Телефон;;58;
e75d5f47-6152-4b6b-9761-89f6464146bd;1;fb36109f-5f06-4d00-9f65-f8c72ed16a60;2024-03-22 21:50:00;Яндекс;Планшет;;9;
a0aacd3a-9c60-4458-ac83-d30672343bfd;2;fb36109f-5f06-4d00-9f65-f8c72ed16a60;2024-03-22 21:50:00;Опера;;True;;
569f017d-8828-4f91-aa20-2c7be25290b8;3;fb36109f-5f06-4d00-9f65-f8c72ed16a60;2024-03-22 21:50:00;;;;;8309238
3ca5ef2a-9998-417f-89c6-2a9b015b64ce;1;7eceb0f6-2ffc-477d-8515-f805e9f3f4fa;2024-03-22 21:50:00;Инстаграмм;Телефон;;33;
a085525a-7771-4d2b-a287-35a88c5fca46;2;7eceb0f6-2ffc-477d-8515-f805e9f3f4fa;2024-03-22 21:50:00;Инстаграмм;;True;;
abbed82f-af1e-4bf3-8cff-cd73c47a01a1;3;7eceb0f6-2ffc-477d-8515-f805e9f3f4fa;2024-03-22 21:50:00;;;;;1442891
23b2274d-160d-4a89-a04b-3f620f6b87a0;1;6799a7dd-ca69-478b-8433-ae5c375693dc;2024-03-22 21:50:00;Инстаграмм;Телефон;;92;
e8877a3c-ad1c-4c26-bdfd-0b398e03e0cd;1;45205f54-c098-48c3-90ed-c2309080344d;2024-03-22 21:50:00;Фейсбук;Планшет;;13;
3f8288e9-fe88-46d8-a83c-0aa31ea7563d;2;45205f54-c098-48c3-90ed-c2309080344d;2024-03-22 21:50:00;Инстаграмм;;True;;
0ab7e7c0-e7bf-472a-b2dd-dcd44da97548;3;45205f54-c098-48c3-90ed-c2309080344d;2024-03-22 21:50:00;;;;;2806581
